ID_Cartao,Produto_Mastercard,Tipo_Cartao,Data_Emissao,Data_Ativacao,Data_Validade,Limite_Cartao
71073341,Gold,Crédito,2022-09-12 07:27:02,2022-10-03 07:27:02,2027-10-03,24000.0
64599962,Black,Crédito,2021-03-30 10:41:16,2021-04-28 10:41:16,2026-04-28,42000.0
67343127,Black,Crédito,2023-04-15 20:58:23,2023-04-16 20:58:23,2028-01-03,24000.0
61670207,Gold,Crédito,2022-11-04 13:03:20,2022-11-17 13:03:20,2027-11-17,18000.0
29199582,Gold,Crédito,2022-10-27 03:09:16,2022-10-30 03:09:16,2027-10-30,9000.0
72767520,Black,Crédito,2021-05-01 11:28:20,2021-05-23 11:28:20,2026-05-23,20000.0
50645558,Gold,Crédito,2020-11-10 17:30:15,2020-12-02 17:30:15,2025-12-02,18000.0
26877474,Platinum,Crédito,2020-10-11 20:49:07,2020-10-22 20:49:07,2025-10-22,21000.0
65327131,Gold,Crédito,2022-07-22 20:49:37,2022-08-15 20:49:37,2027-08-15,14000.0
95677215,Maestro/Debit,Débito,2021-06-11 12:37:19,2021-06-22 12:37:19,2026-06-22,0.0
16634148,Black,Crédito,2020-03-29 14:07:21,2020-04-14 14:07:21,2025-04-14,37000.0
58306973,Black,Crédito,2023-09-15 13:25:46,2023-09-16 13:25:46,2028-01-03,31000.0
73128952,Standard,Crédito,2023-03-20 18:14:50,2023-03-21 18:14:50,2028-01-03,13000.0
75858027,Gold,Crédito,2023-03-26 14:26:28,2023-03-27 14:26:28,2028-01-03,23000.0
62878644,Gold,Crédito,2023-07-03 06:02:05,2023-07-04 06:02:05,2028-01-03,10000.0
48260933,Gold,Crédito,2021-01-20 19:01:12,2021-02-11 19:01:12,2026-02-11,26000.0
62233106,Maestro/Debit,Débito,2020-12-02 07:03:20,2020-12-21 07:03:20,2025-12-21,0.0
57367077,Maestro/Debit,Débito,2021-07-15 06:53:52,2021-08-03 06:53:52,2026-08-03,0.0
19819777,Platinum,Crédito,2021-02-16 18:53:43,2021-03-16 18:53:43,2026-03-16,20000.0
48756868,Platinum,Crédito,2020-09-30 11:21:29,2020-10-11 11:21:29,2025-10-11,16000.0
20807285,Platinum,Crédito,2023-08-09 21:24:48,2023-08-10 21:24:48,2028-01-03,17000.0
61117240,Black,Crédito,2023-01-15 21:57:53,2023-01-16 21:57:53,2028-01-03,21000.0
38886479,Gold,Crédito,2023-04-21 02:28:08,2023-04-22 02:28:08,2028-01-03,13000.0
46866291,Platinum,Crédito,2022-05-24 20:03:33,2022-06-10 20:03:33,2027-06-10,16000.0
88326966,Maestro/Debit,Débito,2021-08-16 01:27:56,2021-08-30 01:27:56,2026-08-30,0.0
71959469,Gold,Crédito,2021-09-29 12:06:15,2021-09-30 12:06:15,2026-09-30,24000.0
51873156,Platinum,Crédito,2021-11-08 02:16:55,2021-11-24 02:16:55,2026-11-24,13000.0
79218114,Platinum,Crédito,2022-09-05 15:15:06,2022-09-12 15:15:06,2027-09-12,27000.0
17960458,Black,Crédito,2023-06-15 18:14:50,2023-06-16 18:14:50,2028-01-03,36000.0
73304414,Black,Crédito,2021-08-29 03:29:16,2021-09-19 03:29:16,2026-09-19,17000.0
58823139,Platinum,Crédito,2021-06-18 01:24:23,2021-07-13 01:24:23,2026-07-13,35000.0
42792793,Black,Crédito,2022-06-04 14:21:20,2022-06-29 14:21:20,2027-06-29,39000.0
73364025,Gold,Crédito,2023-01-06 19:30:21,2023-01-07 19:30:21,2028-01-03,19000.0
93312619,Maestro/Debit,Débito,2022-04-10 10:39:57,2022-04-30 10:39:57,2027-04-30,0.0
93795319,Maestro/Debit,Débito,2023-03-02 12:28:09,2023-03-03 12:28:09,2028-01-03,0.0
38600630,Gold,Crédito,2022-06-27 03:51:53,2022-07-07 03:51:53,2027-07-07,13000.0
43421745,Platinum,Crédito,2021-03-28 02:36:27,2021-04-02 02:36:27,2026-04-02,12000.0
25908468,Maestro/Debit,Débito,2022-06-01 04:49:11,2022-06-24 04:49:11,2027-06-24,0.0
99093767,Maestro/Debit,Débito,2023-04-08 12:11:55,2023-04-09 12:11:55,2028-01-03,0.0
81352615,Black,Crédito,2020-11-10 16:00:52,2020-11-10 16:00:52,2025-11-10,26000.0
37489393,Gold,Crédito,2022-07-15 12:00:26,2022-07-21 12:00:26,2027-07-21,23000.0
67832115,Platinum,Crédito,2022-10-26 23:52:36,2022-11-18 23:52:36,2027-11-18,30000.0
59368041,Maestro/Debit,Débito,2022-01-21 18:36:39,2022-01-29 18:36:39,2027-01-29,0.0
52012984,Maestro/Debit,Débito,2023-02-23 15:17:02,2023-02-24 15:17:02,2028-01-03,0.0
93584504,Black,Crédito,2020-07-14 19:32:45,2020-08-06 19:32:45,2025-08-06,34000.0
72796026,Maestro/Debit,Débito,2022-08-22 15:44:24,2022-09-13 15:44:24,2027-09-13,0.0
86140347,Gold,Crédito,2021-02-10 16:43:23,2021-02-25 16:43:23,2026-02-25,16000.0
54592251,Maestro/Debit,Débito,2022-09-12 23:32:13,2022-09-30 23:32:13,2027-09-30,0.0
93068230,Platinum,Crédito,2020-09-20 02:31:37,2020-09-21 02:31:37,2025-09-21,16000.0
48039179,Maestro/Debit,Débito,2023-03-18 13:42:14,2023-03-19 13:42:14,2028-01-03,0.0
85522936,Black,Crédito,2022-03-31 05:06:34,2022-04-02 05:06:34,2027-04-02,27000.0
98431588,Platinum,Crédito,2022-07-17 02:58:09,2022-07-20 02:58:09,2027-07-20,32000.0
47389414,Black,Crédito,2021-01-09 01:20:14,2021-01-28 01:20:14,2026-01-28,21000.0
59672560,Maestro/Debit,Débito,2021-09-28 06:01:05,2021-10-19 06:01:05,2026-10-19,0.0
13478560,Maestro/Debit,Débito,2023-06-09 17:30:03,2023-06-10 17:30:03,2028-01-03,0.0
77111112,Maestro/Debit,Débito,2023-01-16 04:01:15,2023-01-17 04:01:15,2028-01-03,0.0
75801475,Maestro/Debit,Débito,2022-09-17 09:20:59,2022-09-28 09:20:59,2027-09-28,0.0
81620947,Black,Crédito,2020-05-29 18:57:03,2020-06-01 18:57:03,2025-06-01,21000.0
16377293,Platinum,Crédito,2022-06-09 00:19:53,2022-06-18 00:19:53,2027-06-18,31000.0
44379616,Black,Crédito,2021-07-21 19:42:51,2021-07-26 19:42:51,2026-07-26,33000.0
45302982,Platinum,Crédito,2021-06-06 12:07:27,2021-06-30 12:07:27,2026-06-30,27000.0
72700080,Black,Crédito,2021-04-20 02:44:40,2021-05-19 02:44:40,2026-05-19,27000.0
37942997,Platinum,Crédito,2023-01-25 21:55:33,2023-01-26 21:55:33,2028-01-03,31000.0
52757573,Black,Crédito,2021-09-19 12:10:50,2021-10-02 12:10:50,2026-10-02,37000.0
55293873,Black,Crédito,2022-04-17 11:21:43,2022-04-19 11:21:43,2027-04-19,38000.0
36590324,Black,Crédito,2021-05-25 15:27:05,2021-06-10 15:27:05,2026-06-10,33000.0
30041456,Black,Crédito,2022-02-10 08:22:44,2022-02-20 08:22:44,2027-02-20,30000.0
36010057,Maestro/Debit,Débito,2020-03-12 04:07:53,2020-03-21 04:07:53,2025-03-21,0.0
41437651,Gold,Crédito,2023-07-25 01:08:08,2023-07-26 01:08:08,2028-01-03,23000.0
12866811,Maestro/Debit,Débito,2022-04-17 12:47:35,2022-05-15 12:47:35,2027-05-15,0.0
33222036,Platinum,Crédito,2020-04-14 21:21:16,2020-05-04 21:21:16,2025-05-04,17000.0
49439860,Platinum,Crédito,2021-11-12 15:44:24,2021-11-21 15:44:24,2026-11-21,29000.0
29075877,Gold,Crédito,2021-07-16 10:46:51,2021-07-25 10:46:51,2026-07-25,7000.0
51553132,Platinum,Crédito,2023-04-16 00:04:34,2023-04-17 00:04:34,2028-01-03,15000.0
17286694,Black,Crédito,2023-02-09 11:45:09,2023-02-10 11:45:09,2028-01-03,30000.0
16289662,Platinum,Crédito,2021-09-18 06:01:07,2021-10-13 06:01:07,2026-10-13,16000.0
80531874,Black,Crédito,2022-07-24 11:21:43,2022-08-07 11:21:43,2027-08-07,23000.0
61752014,Black,Crédito,2021-08-21 05:28:55,2021-09-06 05:28:55,2026-09-06,35000.0
58083009,Platinum,Crédito,2021-04-24 20:47:22,2021-05-20 20:47:22,2026-05-20,27000.0
47815837,Platinum,Crédito,2021-08-11 05:37:33,2021-08-28 05:37:33,2026-08-28,10000.0
83667740,Black,Crédito,2022-08-11 17:44:48,2022-08-29 17:44:48,2027-08-29,30000.0
29774001,Platinum,Crédito,2020-07-16 08:51:11,2020-08-03 08:51:11,2025-08-03,18000.0
19007530,Maestro/Debit,Débito,2023-01-03 23:16:56,2023-01-04 23:16:56,2028-01-03,0.0
10012655,Black,Crédito,2021-03-14 22:43:08,2021-04-06 22:43:08,2026-04-06,26000.0
16803380,Platinum,Crédito,2021-11-25 21:33:17,2021-11-29 21:33:17,2026-11-29,31000.0
24790999,Maestro/Debit,Débito,2020-06-21 12:47:15,2020-07-14 12:47:15,2025-07-14,0.0
75099099,Black,Crédito,2021-06-16 08:58:13,2021-07-12 08:58:13,2026-07-12,39000.0
25625043,Black,Crédito,2022-10-14 07:20:29,2022-10-29 07:20:29,2027-10-29,41000.0
44663530,Platinum,Crédito,2022-03-25 16:10:45,2022-04-23 16:10:45,2027-04-23,17000.0
32755316,Black,Crédito,2022-06-28 16:32:02,2022-07-12 16:32:02,2027-07-12,27000.0
61876945,Gold,Crédito,2020-09-17 05:21:59,2020-10-01 05:21:59,2025-10-01,10000.0
75166187,Gold,Crédito,2020-03-24 18:53:43,2020-04-19 18:53:43,2025-04-19,22000.0
11374985,Black,Crédito,2022-09-27 21:34:11,2022-10-02 21:34:11,2027-10-02,34000.0
18206401,Gold,Crédito,2021-12-10 07:49:31,2021-12-21 07:49:31,2026-12-21,18000.0
70197067,Gold,Crédito,2021-09-21 18:52:23,2021-09-22 18:52:23,2026-09-22,13000.0
79783917,Black,Crédito,2021-07-12 16:27:29,2021-08-07 16:27:29,2026-08-07,31000.0
33396681,Gold,Crédito,2022-06-03 01:52:22,2022-06-22 01:52:22,2027-06-22,17000.0
56452118,Platinum,Crédito,2020-12-26 02:02:38,2021-01-03 02:02:38,2026-01-03,16000.0
68386435,Platinum,Crédito,2022-01-12 08:07:47,2022-01-15 08:07:47,2027-01-15,21000.0
27732422,Black,Crédito,2021-09-26 13:21:26,2021-09-30 13:21:26,2026-09-30,45000.0
13848243,Platinum,Crédito,2020-12-23 23:06:41,2021-01-12 23:06:41,2026-01-12,17000.0
65525547,Platinum,Crédito,2022-07-24 12:01:22,2022-08-18 12:01:22,2027-08-18,21000.0
11473354,Maestro/Debit,Débito,2022-08-23 12:18:58,2022-08-30 12:18:58,2027-08-30,0.0
86562410,Black,Crédito,2023-01-10 13:07:06,2023-01-11 13:07:06,2028-01-03,38000.0
25432835,Platinum,Crédito,2022-06-23 07:15:51,2022-07-02 07:15:51,2027-07-02,19000.0
81629030,Platinum,Crédito,2020-07-18 03:18:09,2020-07-24 03:18:09,2025-07-24,24000.0
18040508,Standard,Crédito,2020-06-11 20:44:05,2020-07-02 20:44:05,2025-07-02,16000.0
40698665,Platinum,Crédito,2023-05-12 09:41:42,2023-05-13 09:41:42,2028-01-03,20000.0
50126776,Gold,Crédito,2021-09-16 08:12:22,2021-10-15 08:12:22,2026-10-15,8000.0
94545036,Standard,Crédito,2021-03-08 23:19:26,2021-04-06 23:19:26,2026-04-06,19000.0
12985712,Maestro/Debit,Débito,2023-04-08 11:51:51,2023-04-09 11:51:51,2028-01-03,0.0
92333394,Platinum,Crédito,2020-06-01 08:27:58,2020-06-16 08:27:58,2025-06-16,32000.0
70965641,Gold,Crédito,2023-01-09 09:29:47,2023-01-10 09:29:47,2028-01-03,20000.0
13016955,Maestro/Debit,Débito,2023-03-18 01:31:40,2023-03-19 01:31:40,2028-01-03,0.0
63102800,Maestro/Debit,Débito,2022-04-25 15:48:58,2022-04-27 15:48:58,2027-04-27,0.0
55510967,Maestro/Debit,Débito,2023-06-30 05:56:59,2023-07-01 05:56:59,2028-01-03,0.0
34265253,Platinum,Crédito,2021-12-11 16:24:02,2022-01-08 16:24:02,2027-01-08,11000.0
24602126,Black,Crédito,2021-10-04 09:54:41,2021-10-13 09:54:41,2026-10-13,26000.0
20937870,Platinum,Crédito,2022-06-07 06:51:01,2022-06-11 06:51:01,2027-06-11,31000.0
19147839,Standard,Crédito,2022-09-30 17:02:04,2022-10-22 17:02:04,2027-10-22,8000.0
61847122,Platinum,Crédito,2020-12-05 04:26:24,2020-12-19 04:26:24,2025-12-19,13000.0
61955543,Platinum,Crédito,2023-06-09 13:02:48,2023-06-10 13:02:48,2028-01-03,27000.0
67140918,Maestro/Debit,Débito,2021-05-31 14:07:32,2021-06-24 14:07:32,2026-06-24,0.0
81430091,Platinum,Crédito,2021-06-25 11:28:20,2021-07-02 11:28:20,2026-07-02,12000.0
47429493,Standard,Crédito,2021-04-21 08:20:03,2021-05-11 08:20:03,2026-05-11,13000.0
28845110,Platinum,Crédito,2021-10-04 21:07:19,2021-10-05 21:07:19,2026-10-05,11000.0
18169792,Platinum,Crédito,2021-08-22 15:01:46,2021-09-12 15:01:46,2026-09-12,23000.0
29239560,Platinum,Crédito,2020-11-15 15:12:49,2020-11-22 15:12:49,2025-11-22,34000.0
36750655,Standard,Crédito,2021-03-31 16:21:49,2021-04-22 16:21:49,2026-04-22,17000.0
72165471,Black,Crédito,2022-07-21 12:11:19,2022-07-28 12:11:19,2027-07-28,25000.0
30701931,Black,Crédito,2022-04-05 19:08:02,2022-04-08 19:08:02,2027-04-08,20000.0
46163920,Maestro/Debit,Débito,2023-06-30 00:54:57,2023-07-01 00:54:57,2028-01-03,0.0
55783454,Black,Crédito,2022-01-06 20:49:37,2022-01-24 20:49:37,2027-01-24,40000.0
48499882,Platinum,Crédito,2022-07-18 08:00:00,2022-08-09 08:00:00,2027-08-09,10000.0
90238471,Gold,Crédito,2021-09-13 18:49:53,2021-09-30 18:49:53,2026-09-30,24000.0
90106435,Platinum,Crédito,2022-02-13 17:28:14,2022-03-14 17:28:14,2027-03-14,21000.0
57233559,Platinum,Crédito,2022-12-22 08:54:52,2023-01-03 22:48:00,2028-01-03,25000.0
46747488,Platinum,Crédito,2022-11-18 14:49:19,2022-12-16 14:49:19,2027-12-16,30000.0
27655522,Gold,Crédito,2020-09-29 15:40:55,2020-10-21 15:40:55,2025-10-21,10000.0
40869900,Platinum,Crédito,2021-08-04 15:04:25,2021-08-04 15:04:25,2026-08-04,18000.0
57458964,Gold,Crédito,2021-09-19 10:28:03,2021-10-08 10:28:03,2026-10-08,15000.0
71125645,Black,Crédito,2020-07-01 00:04:15,2020-07-15 00:04:15,2025-07-15,30000.0
64098050,Platinum,Crédito,2022-11-26 06:50:59,2022-12-13 06:50:59,2027-12-13,14000.0
41480051,Black,Crédito,2021-12-08 06:53:52,2021-12-29 06:53:52,2026-12-29,31000.0
61837672,Platinum,Crédito,2021-09-07 11:55:36,2021-09-18 11:55:36,2026-09-18,21000.0
85309040,Black,Crédito,2023-06-14 16:49:15,2023-06-15 16:49:15,2028-01-03,22000.0
15264828,Black,Crédito,2020-09-22 19:52:22,2020-09-28 19:52:22,2025-09-28,23000.0
40340132,Maestro/Debit,Débito,2020-10-22 15:36:20,2020-11-09 15:36:20,2025-11-09,0.0
86550342,Platinum,Crédito,2023-07-22 17:02:04,2023-07-23 17:02:04,2028-01-03,28000.0
14515736,Maestro/Debit,Débito,2022-12-08 04:41:24,2022-12-08 04:41:24,2027-12-08,0.0
65415147,Maestro/Debit,Débito,2021-06-16 03:27:16,2021-07-09 03:27:16,2026-07-09,0.0
90639154,Gold,Crédito,2022-10-20 04:08:08,2022-10-26 04:08:08,2027-10-26,15000.0
43622152,Black,Crédito,2022-08-08 08:18:30,2022-08-09 08:18:30,2027-08-09,30000.0
89305630,Platinum,Crédito,2022-04-27 20:03:33,2022-05-03 20:03:33,2027-05-03,16000.0
66542406,Standard,Crédito,2021-06-07 19:31:19,2021-06-25 19:31:19,2026-06-25,12000.0
12182319,Platinum,Crédito,2021-10-29 06:11:34,2021-11-10 06:11:34,2026-11-10,29000.0
49880790,Black,Crédito,2021-01-17 08:55:17,2021-02-10 08:55:17,2026-02-10,18000.0
40030393,Gold,Crédito,2021-04-21 22:04:45,2021-05-14 22:04:45,2026-05-14,12000.0
46339936,Maestro/Debit,Débito,2020-02-28 10:20:45,2020-03-03 10:20:45,2025-03-03,0.0
83419124,Standard,Crédito,2022-10-31 18:19:18,2022-11-22 18:19:18,2027-11-22,13000.0
37367547,Black,Crédito,2020-07-17 16:43:23,2020-08-04 16:43:23,2025-08-04,31000.0
42790865,Gold,Crédito,2020-05-10 06:34:11,2020-05-10 06:34:11,2025-05-10,12000.0
60722848,Platinum,Crédito,2020-12-03 10:20:45,2020-12-03 10:20:45,2025-12-03,13000.0
90784958,Platinum,Crédito,2023-05-14 15:54:00,2023-05-15 15:54:00,2028-01-04,25000.0
71295781,Maestro/Debit,Débito,2021-01-02 11:09:23,2021-01-19 11:09:23,2026-01-19,0.0
19551007,Black,Crédito,2021-01-26 01:23:15,2021-02-18 01:23:15,2026-02-18,24000.0
40165692,Platinum,Crédito,2021-09-26 03:29:16,2021-09-26 03:29:16,2026-09-26,23000.0
94080146,Black,Crédito,2021-11-19 22:48:51,2021-12-15 22:48:51,2026-12-15,42000.0
24664373,Maestro/Debit,Débito,2022-05-10 10:05:45,2022-06-06 10:05:45,2027-06-06,0.0
85525831,Standard,Crédito,2022-06-11 11:42:46,2022-06-15 11:42:46,2027-06-15,12000.0
28919988,Gold,Crédito,2021-04-18 16:24:02,2021-04-26 16:24:02,2026-04-26,12000.0
35513054,Standard,Crédito,2021-11-16 17:26:34,2021-11-27 17:26:34,2026-11-27,13000.0
57913524,Black,Crédito,2020-12-18 20:00:01,2020-12-26 20:00:01,2025-12-26,38000.0
65645098,Platinum,Crédito,2020-04-02 13:10:25,2020-04-19 13:10:25,2025-04-19,14000.0
31235734,Platinum,Crédito,2020-08-06 06:55:06,2020-08-28 06:55:06,2025-08-28,13000.0
11070132,Black,Crédito,2022-12-10 19:56:09,2022-12-20 19:56:09,2027-12-20,40000.0
20558456,Platinum,Crédito,2022-11-20 14:35:25,2022-11-20 14:35:25,2027-11-20,21000.0
98260146,Maestro/Debit,Débito,2021-11-24 18:56:39,2021-12-12 18:56:39,2026-12-12,0.0
91829234,Black,Crédito,2020-11-08 22:31:48,2020-11-29 22:31:48,2025-11-29,33000.0
12636720,Platinum,Crédito,2021-02-02 11:09:23,2021-02-26 11:09:23,2026-02-26,26000.0
62245800,Platinum,Crédito,2021-09-23 03:58:40,2021-10-02 03:58:40,2026-10-02,29000.0
35644469,Platinum,Crédito,2020-12-07 20:26:44,2020-12-08 20:26:44,2025-12-08,18000.0
56141932,Maestro/Debit,Débito,2022-03-30 03:28:14,2022-04-05 03:28:14,2027-04-05,0.0
84846079,Platinum,Crédito,2021-11-09 17:41:37,2021-11-28 17:41:37,2026-11-28,15000.0
95382908,Platinum,Crédito,2021-10-29 05:15:42,2021-10-30 05:15:42,2026-10-30,23000.0
70605569,Standard,Crédito,2021-06-30 04:23:06,2021-07-18 04:23:06,2026-07-18,13000.0
76332455,Black,Crédito,2020-03-01 13:35:08,2020-03-06 13:35:08,2025-03-06,32000.0
16662699,Platinum,Crédito,2023-02-03 05:28:45,2023-02-04 05:28:45,2028-01-04,28000.0
80167588,Platinum,Crédito,2020-07-02 22:48:03,2020-07-10 22:48:03,2025-07-10,15000.0
44118907,Gold,Crédito,2020-11-23 00:16:23,2020-11-30 00:16:23,2025-11-30,20000.0
52764989,Maestro/Debit,Débito,2022-11-02 11:47:27,2022-11-27 11:47:27,2027-11-27,0.0
39957120,Standard,Crédito,2021-10-19 03:52:46,2021-11-17 03:52:46,2026-11-17,14000.0
63179170,Platinum,Crédito,2021-08-23 00:59:58,2021-09-02 00:59:58,2026-09-02,15000.0
13548218,Maestro/Debit,Débito,2022-01-23 08:33:49,2022-01-31 08:33:49,2027-01-31,0.0
30536113,Black,Crédito,2023-06-03 00:07:18,2023-06-04 00:07:18,2028-01-04,36000.0
92190292,Black,Crédito,2021-02-20 04:51:19,2021-03-19 04:51:19,2026-03-19,34000.0
52650745,Black,Crédito,2023-02-02 02:04:29,2023-02-03 02:04:29,2028-01-04,35000.0
26348944,Platinum,Crédito,2021-05-13 17:26:34,2021-05-21 17:26:34,2026-05-21,12000.0
18926642,Gold,Crédito,2020-10-28 21:49:15,2020-11-04 21:49:15,2025-11-04,9000.0
17059038,Platinum,Crédito,2023-04-10 01:09:30,2023-04-11 01:09:30,2028-01-04,16000.0
21626367,Maestro/Debit,Débito,2023-03-10 15:55:42,2023-03-11 15:55:42,2028-01-04,0.0
71200733,Gold,Crédito,2023-06-07 13:26:24,2023-06-08 13:26:24,2028-01-04,17000.0
25980266,Gold,Crédito,2021-10-24 00:18:33,2021-11-16 00:18:33,2026-11-16,13000.0
24529776,Black,Crédito,2022-01-11 00:00:46,2022-01-11 00:00:46,2027-01-11,42000.0
82351856,Black,Crédito,2021-07-11 02:12:27,2021-07-19 02:12:27,2026-07-19,19000.0
42585576,Gold,Crédito,2022-02-27 00:55:40,2022-03-07 00:55:40,2027-03-07,20000.0
47178584,Platinum,Crédito,2022-08-07 17:17:27,2022-08-19 17:17:27,2027-08-19,17000.0
54150355,Maestro/Debit,Débito,2022-05-25 20:14:51,2022-06-01 20:14:51,2027-06-01,0.0
24015021,Black,Crédito,2023-01-04 20:45:01,2023-01-05 20:45:01,2028-01-04,22000.0
79854874,Black,Crédito,2020-07-03 11:09:45,2020-07-23 11:09:45,2025-07-23,35000.0
22003042,Platinum,Crédito,2022-10-17 22:59:41,2022-10-21 22:59:41,2027-10-21,29000.0
44816725,Platinum,Crédito,2022-05-04 20:27:41,2022-06-01 20:27:41,2027-06-01,31000.0
90361540,Black,Crédito,2021-11-09 22:48:51,2021-11-11 22:48:51,2026-11-11,22000.0
25523480,Standard,Crédito,2022-11-03 15:19:52,2022-11-23 15:19:52,2027-11-23,7000.0
76108261,Black,Crédito,2023-08-12 17:10:11,2023-08-13 17:10:11,2028-01-04,33000.0
29284624,Gold,Crédito,2022-05-04 13:57:05,2022-05-20 13:57:05,2027-05-20,17000.0
39001905,Platinum,Crédito,2021-04-02 19:11:35,2021-04-17 19:11:35,2026-04-17,15000.0
63784896,Black,Crédito,2022-12-25 02:25:46,2023-01-04 05:50:00,2028-01-04,43000.0
68260591,Platinum,Crédito,2021-03-20 20:53:48,2021-04-13 20:53:48,2026-04-13,22000.0
15936926,Maestro/Debit,Débito,2021-02-17 04:35:51,2021-03-14 04:35:51,2026-03-14,0.0
13832346,Platinum,Crédito,2022-07-11 20:37:40,2022-08-09 20:37:40,2027-08-09,17000.0
41844940,Standard,Crédito,2023-01-29 23:36:09,2023-01-30 23:36:09,2028-01-04,11000.0
96868329,Black,Crédito,2021-06-09 10:42:39,2021-06-11 10:42:39,2026-06-11,13000.0
79202311,Standard,Crédito,2020-03-18 20:55:07,2020-03-23 20:55:07,2025-03-23,15000.0
94384878,Platinum,Crédito,2021-06-23 23:19:26,2021-06-23 23:19:26,2026-06-23,26000.0
34628967,Gold,Crédito,2020-08-24 17:03:25,2020-09-13 17:03:25,2025-09-13,21000.0
49938422,Gold,Crédito,2022-04-20 15:23:33,2022-05-05 15:23:33,2027-05-05,22000.0
26461135,Maestro/Debit,Débito,2022-11-12 19:31:51,2022-11-26 19:31:51,2027-11-26,0.0
53146911,Platinum,Crédito,2023-01-09 18:45:47,2023-01-10 18:45:47,2028-01-04,34000.0
23980315,Black,Crédito,2021-09-04 12:19:54,2021-09-05 12:19:54,2026-09-05,17000.0
35847245,Black,Crédito,2021-07-02 18:26:42,2021-07-11 18:26:42,2026-07-11,41000.0
42635698,Maestro/Debit,Débito,2020-10-30 06:24:09,2020-11-23 06:24:09,2025-11-23,0.0
44110563,Platinum,Crédito,2023-06-21 13:36:05,2023-06-22 13:36:05,2028-01-04,26000.0
58382190,Standard,Crédito,2020-12-28 22:14:57,2021-01-11 22:14:57,2026-01-11,13000.0
88246575,Platinum,Crédito,2021-01-18 20:29:32,2021-01-23 20:29:32,2026-01-23,26000.0
76913088,Platinum,Crédito,2022-09-23 17:40:42,2022-09-24 17:40:42,2027-09-24,26000.0
57827482,Black,Crédito,2022-11-11 12:44:25,2022-12-04 12:44:25,2027-12-04,33000.0
31626162,Maestro/Debit,Débito,2023-03-23 01:52:22,2023-03-24 01:52:22,2028-01-04,0.0
82402038,Gold,Crédito,2023-02-05 21:44:55,2023-02-06 21:44:55,2028-01-04,14000.0
63774286,Maestro/Debit,Débito,2021-05-15 06:37:32,2021-06-11 06:37:32,2026-06-11,0.0
69493676,Platinum,Crédito,2023-01-25 19:31:51,2023-01-26 19:31:51,2028-01-04,16000.0
28127692,Platinum,Crédito,2020-09-03 21:36:30,2020-09-03 21:36:30,2025-09-03,24000.0
53692660,Gold,Crédito,2021-06-28 14:56:02,2021-07-25 14:56:02,2026-07-25,19000.0
36803442,Platinum,Crédito,2021-09-01 19:21:28,2021-09-04 19:21:28,2026-09-04,12000.0
81606418,Maestro/Debit,Débito,2022-12-08 22:00:26,2022-12-27 22:00:26,2027-12-27,0.0
88595874,Maestro/Debit,Débito,2021-05-27 23:33:54,2021-06-11 23:33:54,2026-06-11,0.0
75943548,Maestro/Debit,Débito,2020-09-06 07:55:16,2020-09-13 07:55:16,2025-09-13,0.0
75195443,Standard,Crédito,2022-01-14 15:29:49,2022-01-14 15:29:49,2027-01-14,19000.0
79517442,Platinum,Crédito,2021-01-10 13:07:00,2021-02-04 13:07:00,2026-02-04,22000.0
26294329,Platinum,Crédito,2020-05-26 01:38:16,2020-06-13 01:38:16,2025-06-13,14000.0
26120148,Maestro/Debit,Débito,2023-03-10 08:24:41,2023-03-11 08:24:41,2028-01-04,0.0
82338883,Black,Crédito,2021-12-02 01:44:25,2021-12-18 01:44:25,2026-12-18,37000.0
37852702,Standard,Crédito,2022-10-10 15:23:02,2022-11-03 15:23:02,2027-11-03,8000.0
96083634,Standard,Crédito,2022-04-10 17:36:35,2022-04-19 17:36:35,2027-04-19,16000.0
31427752,Gold,Crédito,2023-03-13 19:16:13,2023-03-14 19:16:13,2028-01-04,10000.0
69060760,Maestro/Debit,Débito,2021-07-10 15:04:25,2021-07-18 15:04:25,2026-07-18,0.0
19981025,Platinum,Crédito,2022-11-08 07:53:34,2022-11-14 07:53:34,2027-11-14,19000.0
18417990,Platinum,Crédito,2021-03-06 19:33:03,2021-04-03 19:33:03,2026-04-03,21000.0
73869628,Black,Crédito,2022-10-30 01:12:32,2022-11-10 01:12:32,2027-11-10,25000.0
56295191,Platinum,Crédito,2021-12-21 19:58:37,2022-01-04 19:58:37,2027-01-04,16000.0
93719237,Black,Crédito,2020-06-12 04:43:31,2020-06-19 04:43:31,2025-06-19,34000.0
25106210,Platinum,Crédito,2021-01-20 16:43:23,2021-02-05 16:43:23,2026-02-05,12000.0
78133677,Maestro/Debit,Débito,2023-01-18 04:56:16,2023-01-19 04:56:16,2028-01-04,0.0
89507049,Maestro/Debit,Débito,2023-04-01 23:37:16,2023-04-02 23:37:16,2028-01-04,0.0
49297792,Black,Crédito,2023-06-14 05:28:01,2023-06-15 05:28:01,2028-01-04,30000.0
50225040,Platinum,Crédito,2021-06-26 01:31:26,2021-07-11 01:31:26,2026-07-11,27000.0
26835053,Maestro/Debit,Débito,2021-08-27 05:02:55,2021-09-24 05:02:55,2026-09-24,0.0
99998208,Black,Crédito,2022-03-03 17:27:20,2022-03-19 17:27:20,2027-03-19,29000.0
63113511,Black,Crédito,2022-10-20 02:46:53,2022-10-22 02:46:53,2027-10-22,32000.0
